date,SPY,AMZN,JPM,PFE,TSLA,WMT,BA,PEP,MRO,DPZ,SPY
2020-01-08,0.490256,0.004787698,0.003644459,-0.004361721,-0.022189379,0.010277438,0.014887002,0.000667755,0.012719963,-0.005729736,0.490256062
2020-01-09,0.130915,-0.009455159,-0.010017888,0.015310447,-0.006649401,-0.008385437,-0.019272323,-0.001930744,-0.020278657,0.000657584,0.130915254
2020-01-10,-0.497823,0.004313259,0.008270382,-0.002027892,0.093207101,-0.00430563,0.000908875,0.014756985,0.00075836,-0.017763863,-0.497822527
2020-01-13,0.043159,-0.011625524,0.011594189,0.016608254,0.02457829,0.002585708,0.006429528,0.002341428,0.006800334,0.003935939,0.043158881
2020-01-14,-0.161811,-0.003977022,-0.015099037,0.014862797,-0.036769851,-0.007776852,-0.007702202,0.017026239,-0.003016672,0.01202769,-0.161810823
2020-01-15,0.484956,0.008513565,0.003869067,-0.001476441,-0.009709463,0.005363989,0.006648537,0.002940846,0.007524414,-0.004202088,0.484956295
2020-01-16,-0.364824,-0.007064556,0.006897843,-0.002465352,-0.005839917,-0.008143731,-0.023928557,0.011749455,-0.009792846,-0.003101933,-0.364823652
2020-01-17,0.03873,0.014523542,-0.009889644,-0.004205269,0.069423767,0.005465157,-0.03382179,0.004238239,-0.027630231,-0.004758914,0.038729514
2020-01-21,-0.20319,-0.002402429,-0.00116999,-0.003725439,0.040049775,0.004402576,-0.014043303,0.010657985,-0.031623274,0.002802264,-0.203189792
2020-01-22,0.162615,-0.001527079,-0.001024698,0.012855434,0.004624439,-0.002500974,0.028049496,0.001881358,-0.018646503,0.007352732,0.16261459
2020-01-23,0.051369,-0.012247112,-0.025141276,-0.022104541,-0.012981528,-0.012512158,0.016416299,-0.005094766,-0.024017804,-0.010189917,0.051369252
2020-01-24,0.446383,-0.018049379,-0.008447183,0.008502299,-0.012112302,0.012943752,-0.020167911,-0.00547254,-0.020322551,-0.007781633,0.446383494
2020-01-27,-0.523238,0.013532382,0.018014289,-0.051607696,0.015788127,0.006366663,-0.000126352,0.002108245,0.006820147,0.004549641,-0.523237637
2020-01-28,0.057697,0.002559829,-0.001488683,-0.014791818,0.024550633,-0.006107735,0.017100752,-0.004996905,-0.001700593,0.00452915,0.057697288
2020-01-29,0.341458,0.006801307,0.012291022,-0.003500596,0.097999497,0.005936267,0.003967031,0.014708357,0.009318067,-0.010812637,0.341457502
2020-01-30,0.135324,0.071195704,-0.026320284,0.004575235,0.015115862,-0.018090174,-0.015680588,-0.012664381,-0.042192912,-0.002304409,0.135323616
2020-01-31,-0.555668,-0.002252705,0.007601811,0.007224318,0.181445033,-0.001923474,-0.007157824,0.003444464,0.008756533,-0.039824198,-0.555668239
2020-02-03,-0.145671,0.022433816,0.014293124,0.004787176,0.128618721,0.008713197,0.006120479,0.00496951,0.025818905,0.009739916,-0.145671358
2020-02-04,0.558356,-0.004792705,0.016857592,0.012655165,-0.188450374,0.013271419,0.035865367,0.007512769,0.032598046,0.016721273,0.55835588
2020-02-05,0.130635,0.005065872,0.000145531,0.002355004,0.019223358,-0.004289674,0.035414645,0.000207956,-0.019934303,0.005023142,0.130635004
2020-02-06,-0.599308,0.014069698,-0.003202624,-0.005503994,-0.001189081,0.00120305,-0.013801843,0.007179713,-0.020339599,-0.014056306,-0.599307727
2020-02-07,0.46319,0.025934355,0.004147144,-0.006327399,0.03055491,-0.010358313,0.023246656,0.001992847,-0.026020642,-0.002398328,0.463190419
2020-02-10,0.150359,0.007883869,0.001885647,0.007378164,0.004011301,0.00130059,-0.000725634,0.002879462,0.016558205,0.003269084,0.150359338
2020-02-11,-0.479514,0.004268346,0,-0.009231098,-0.009197974,0.003891776,0.008758944,0,0.003451166,0.018966729,-0.47951386
2020-02-12,-0.122567,-0.004700847,-0.000870061,-0.0216965,0.046734507,0.013631405,-0.007483199,0.002666099,-0.0440212,0.017635285,-0.122566898
2020-02-13,0.456948,-0.00700162,-0.003050708,-0.011437895,-0.00495008,0.003824506,-0.006819821,0.003543963,-0.043225031,0.019286393,0.456947971
2020-02-14,0.150186,0.009695834,-0.013328621,-0.005217709,0.070420942,0.014651676,-0.00473965,-0.009501349,-0.027766308,0.014233094,0.15018619
2020-02-18,-0.53582,0.006726974,0.013546813,-0.002481078,0.066495199,-0.016434615,-0.001713037,-0.000480991,0.016370108,0.004452653,-0.535819932
2020-02-19,0.05841,-0.007919909,0,-0.010543915,-0.019826335,8.50E-05,-0.005988897,-0.002545651,-0.021236209,0.227938498,0.058409775
2020-02-20,-0.06918,-0.026892201,-0.012294253,-0.003632785,0.001766226,0.007533726,-0.017700621,0.004742098,-0.013752784,-0.003221135,-0.069180175
2020-02-21,0.412899,-0.042235028,-0.027243564,-0.029835993,-0.077523693,-0.019242801,-0.038506673,-0.022254587,-0.066452592,-0.024355857,0.412898556
2020-02-24,-0.419555,-0.018357976,-0.045669934,-0.021575143,-0.041482358,-0.016731328,-0.044248678,-0.0108552,-0.058776435,0.015444478,-0.419555469
2020-02-25,0.071182,0.003466303,0.003005006,0.02301636,-0.026744949,-0.005347002,0.00475615,0.00621729,-0.058874512,-0.005412451,0.071181888
2020-02-26,-0.098793,-0.049333396,-0.042504694,-0.018018706,-0.137133092,-0.030156543,-0.060117487,-0.040314544,-0.058768525,-0.052662322,-0.098792784
2020-02-27,0.02469,-0.000291886,-0.044305612,-0.02014269,-0.016347894,-0.02494628,-0.044955871,-0.032342434,0.043190033,-0.024443929,0.024690021
2020-02-28,0.077686,0.036588514,0.045540838,0.042759143,0.107256889,0.073391194,0.050189507,0.041176359,0.007220289,0.023466124,0.07768588
2020-03-02,0.485602,-0.023278668,-0.038246844,-0.016768267,0.002538437,-0.025964098,-0.030359047,-0.014643593,-0.031671441,-0.023436521,0.485601799
2020-03-03,-0.549612,0.034414206,0.024408873,0.05942325,0.005337696,0.033615255,0.008869395,0.049007913,0.00370608,0.007103316,-0.549611945
2020-03-04,0.070722,-0.026566578,-0.05030559,-0.026163454,-0.033869272,-0.007305973,-0.083767141,-0.02386228,-0.038974119,-0.026256347,0.070721866
2020-03-05,0.33721,-0.01199457,-0.053063695,-0.012485981,-0.029497565,0.011237708,0.007499527,-0.00610113,-0.132798987,0.010098089,0.337210342
2020-03-06,0.153862,-0.054301856,-0.145552012,-0.036642478,-0.145864574,-0.000597373,-0.143904577,-0.053112537,-0.632091954,0.000772699,0.153861765
2020-03-09,-0.567193,0.049413842,0.074826194,0.024287778,0.059586902,0.022199702,0.016762351,0.030119592,0.192371652,0.021392988,-0.567193111
2020-03-10,0.410169,-0.038230454,-0.048214334,-0.072530147,-0.017350095,-0.045776982,-0.200290761,-0.033274549,-0.073059296,-0.033375397,0.410168527
2020-03-11,0.150711,-0.082535032,-0.086026632,-0.069170562,-0.123493219,-0.095091683,-0.199777917,-0.117725285,-0.027263259,-0.045524776,0.150710974
2020-03-12,-0.577022,0.062644541,0.165620279,0.085817076,-0.025164618,0.092203604,0.094581899,0.099839884,0.12943993,-0.001514944,-0.577021882
2020-03-13,0.429927,-0.055193007,-0.162105694,-0.080501481,-0.205522262,-0.066491845,-0.272444249,-0.119540119,-0.124427531,-0.100623774,0.429926902
2020-03-16,0.131319,0.067907332,0.05931908,0.063544023,-0.033981345,0.110722692,-0.043119996,0.121656471,-0.099820464,0.04246348,0.131318654
2020-03-17,-0.533878,0.012183227,-0.111232263,0.006199628,-0.174762996,0.027457898,-0.197516163,-0.054711162,-0.048099736,-0.029692645,-0.533878266
2020-03-18,0.038887,0.027450379,0.016668157,-0.061822828,0.168794488,-0.021451109,-0.041889892,-0.030053615,0.104490701,0.10820483,0.038886908
2020-03-19,0.405259,-0.01869649,-0.021327879,-0.04745967,-0.000257294,-0.046962555,-0.028021727,-0.121358059,-0.073104256,-0.074469964,0.405258687
2020-03-20,0.071058,0.030272416,-0.055019239,-0.018087481,0.01568811,0.002716339,0.105865605,0.011955673,-0.060800401,0.076726235,0.071057738
2020-03-23,-0.446202,0.019397215,0.112383807,0.0415939,0.150845893,0.00654129,0.189679358,0.079120767,0.07474766,0.059019784,-0.446201929
2020-03-24,0.371048,-0.028366142,0.036638304,0.001682033,0.065620837,-0.05018202,0.217677487,-0.011840827,-0.008345163,-0.066519498,0.37104801
2020-03-25,0.062935,0.036267436,0.067341807,0.06506369,-0.020779961,0.003831758,0.128803144,0.066702874,0.080472539,0.051711478,0.062935438
2020-03-26,-0.413286,-0.028734296,-0.073904119,-0.027136631,-0.026475877,-0.002187709,-0.108411429,0.001661794,-0.097374158,0.000678967,-0.413286004
2020-03-27,-0.042974,0.033051287,0.025674363,0.05570105,-0.024064349,0.049928089,-0.06187541,0.040828517,-0.082887725,0.023371315,-0.042974195
2020-03-30,0.404358,-0.007271999,-0.037818446,-0.000918694,0.042632633,-0.013723497,-0.02083547,-0.043821659,0.01531427,-0.067644437,0.404357919
2020-03-31,-0.443006,-0.021787424,-0.065049575,-0.027645724,-0.08446092,0.004566257,-0.131980858,-0.016623595,-0.053054817,0.029492493,-0.443006251
2020-04-01,0.082132,0.005817256,0.036659677,0.034667667,-0.057898921,0.038752151,-0.05852755,0.047450831,0.106321844,-0.000959098,0.082131762
2020-04-02,-0.037684,-0.006399319,-0.030003473,0.023155442,0.054675055,0.006971065,0.010089274,0.005876284,0.050572572,-0.015778349,-0.037683571
2020-04-03,0.40216,0.046625179,0.062379598,0.027270485,0.072764857,0.053688327,0.177935195,0.051389813,-0.008253331,0.030868541,0.402160314
2020-04-06,-0.436003,0.006988981,0.01310424,-0.028162745,0.055039322,-0.032898259,-0.049536574,-0.005197998,0.016438822,-0.013562008,-0.43600336
2020-04-07,0.06925,0.01548889,0.039585393,0.02903004,0.006195836,-0.001230375,0.036682865,0.016192354,0.070802831,0.029126145,0.069250254
2020-04-08,-0.008966,-0.000117501,0.085915056,0.022575565,0.043078757,-0.000328315,0.033279501,0.007662365,0.042137781,-0.000552656,-0.008966278
2020-04-09,-0.059453,0.059904432,-0.045491694,-0.007089149,0.12754715,0.028330544,-0.030152326,-0.020717452,0.063475821,0.032917389,-0.059452955
2020-04-13,0.069997,0.051424257,-0.02777811,0.036327084,0.086677158,0.029101549,-0.043915092,0.055790662,-0.032410274,0.008746973,0.069997053
2020-04-14,0.41327,0.010612193,-0.05057728,-0.012981787,0.027701644,-0.001862261,0.034709708,-0.024650803,-0.004716856,-0.010212312,0.413270402
2020-04-15,-0.48901,0.042632711,-0.038854866,-0.002505313,0.020854454,0.027348696,-0.083840319,0.004507156,-0.083792718,0.016362021,-0.489010033
2020-04-16,0.435594,-0.013877991,0.086075641,0.028302487,0.011580364,-0.0015884,0.137323322,0.013983033,0.111766492,0.006911518,0.435594335
2020-04-17,0.069346,0.007805216,-0.037138438,-0.022743847,-0.010038391,-0.01733066,-0.069851303,-0.022051374,-0.032712983,0.020479206,0.069345738
2020-04-20,-0.513513,-0.027741595,-0.029433524,-0.012831477,-0.083281481,-0.004940948,-0.052022867,-0.02719678,0.00710054,-0.014299496,-0.513513254
2020-04-21,0.055726,0.015078282,0.003251343,0.017532147,0.064004159,0.01825213,-0.010025893,0.012748595,0.066158541,0.049491376,0.055725919
2020-04-22,0.381616,0.015100238,0.000559539,0.01206477,-0.036839685,-0.023528634,0.020315347,-0.01795535,0.066192763,-0.037461823,0.381615993
2020-04-23,0.075553,0.004478468,0.014658854,0.018631758,0.027287453,0.007055098,-0.065710564,0.030990136,0.018424269,-0.006377765,0.075552622
2020-04-24,-0.488324,-0.014299619,0.042201336,0.025096886,0.096669483,-0.008846232,-0.002328675,0.000744221,-0.016360238,-0.01442459,-0.488323783
2020-04-27,0.422034,-0.026406209,0.007055892,-0.011017817,-0.037800969,-0.002340968,0.020156156,0.013738324,0.028457229,-0.016768362,0.422034186
2020-04-28,0.051427,0.025020527,0.026613045,0.005524142,0.040002019,-0.034979751,0.056989129,-0.021952723,0.159005774,0.016713142,0.051426749
2020-04-29,-0.412707,0.041803505,-0.021692754,0.006276104,-0.023547735,-0.016724686,0.01442782,-0.008056031,0.045120435,-0.000221074,-0.412707349
2020-04-30,-0.038082,-0.079015169,-0.026561094,-0.018948065,-0.10873699,0.01120791,-0.05577457,-0.016385627,-0.106813963,-0.012875103,-0.038082285
2020-05-01,0.39011,0.013016161,-0.011974923,-0.000531419,0.081918714,0.006325566,-0.014424507,0.005975651,0.054832457,0.005025056,0.390109533
2020-05-04,0.032548,0.000781209,-0.001520433,0.023382178,0.009180076,0.008292002,-0.047194032,0.005712543,-0.049392796,0.033840383,0.03254811
2020-05-05,-0.469844,0.014332937,-0.018983458,0,0.018533072,-0.011530878,-0.028635791,-0.006782488,0.012578701,0.002258752,-0.469843521
2020-05-06,0.094071,0.006929627,0.010359402,-0.031165002,-0.003251017,-0.007112297,0.054222639,0.005870541,-0.01620179,-0.013874982,0.094070527
2020-05-07,-0.047424,0.005055584,0.016203807,0.007009912,0.049251616,0.008577477,0.036556462,0.020167661,0.047838878,0.005269898,-0.047424214
2020-05-08,0.401519,0.012275098,-0.029892045,0.023367994,-0.009971242,0.005920339,-0.034537436,0.001117121,-0.005203769,0.022449305,0.401518522
2020-05-11,-0.461636,-0.021843254,-0.033223554,-0.019613773,-0.002319937,0.000888965,-0.029042319,-0.010773843,0.03587057,0.001191271,-0.46163573
2020-05-12,0.105347,0.004643522,-0.035078922,-0.008332014,-0.023058208,-0.000565495,-0.030157936,0.000150482,-0.069472359,0.018403987,0.105347231
2020-05-13,-0.031408,0.008800087,0.040693275,0.023210394,0.015518185,-0.002347077,0.008359995,0.000902096,0.014285918,-0.023523779,-0.03140791
2020-05-14,-0.072104,0.008723387,-0.018683233,-0.00422852,-0.005191899,0.020212396,-0.020782515,0.021336744,-0.005333103,8.00E-05,-0.072103887
2020-05-15,0.103143,0.00681557,0.051613188,0.008176196,0.017932016,0.0135649,0.12103701,-0.003168058,0.080453873,-0.031168993,0.103142782
2020-05-18,0.384018,0.0094635,-0.019875422,-0.010296969,-0.006931239,-0.021456771,-0.037615386,-0.028364841,-0.043704571,0.015003508,0.384017889
2020-05-19,-0.476781,0.019651907,0.029557553,-0.001327933,0.009300528,0.003993522,0.02183894,-0.003574312,0.022091114,0.019351448,-0.476780542
2020-05-20,0.097437,-0.020709906,-0.012782426,-0.009881215,0.014654976,-0.003673497,0.041721627,-0.00803142,-0.001682125,-0.005315838,0.097437016
2020-05-21,0.353764,-0.004037961,-0.007793529,0.006420362,-0.013037722,-0.005294448,-0.010631865,0.002071416,-0.008453155,-0.008403142,0.353763789
2020-05-22,-0.00297,-0.006182692,0.068568216,-0.000266623,0.002433105,-0.003787462,0.051027842,-0.005610588,0.023491032,-0.032614252,-0.002970292
2020-05-26,-0.447117,-0.004747288,0.05630564,-0.002136154,0.001659466,-0.011204009,0.03256028,0.008136463,0.019705182,0.03762719,-0.447117497
2020-05-27,0.075218,-0.003861603,-0.015008015,0.020373876,-0.017736818,0.009830657,0.00200443,0.011250458,-0.075985898,-0.02277273,0.075217613
2020-05-28,0.374655,0.017041914,-0.02586733,0.000261924,0.035583724,0.002986786,-0.026855883,-0.005609379,-0.065240514,0.054020091,0.374655234
2020-05-29,-0.000659,0.011670251,0.013169343,-0.074168449,0.072849668,-0.000806329,0.037280545,0.010886945,0.063484367,-0.005874704,-0.000659445
2020-06-01,-0.379252,0.000554245,0.003341432,0.019548104,-0.01858835,-0.000161396,0.01260272,-0.002710633,0.029439495,0.003331543,-0.379251929
2020-06-02,0.379065,0.002419799,0.052571091,0,0.001586829,-0.003799277,0.121754043,0.00143158,0.015241615,0.013625938,0.379065485
2020-06-03,0.024632,-0.00720796,0.020597779,-0.004156819,-0.021267344,-0.01107601,0.062348835,-0.009353361,0.045985148,-0.019045204,0.02463209
2020-06-04,-0.376264,0.009062308,0.044018606,-0.000555454,0.024320625,-0.004514324,0.108540428,0.014220117,0.161233875,-0.016781478,-0.37626415
2020-06-05,-0.001197,0.016401217,0.01976199,0.016533795,0.070044587,-0.002635841,0.115145553,-0.001737956,0.141186531,-0.00156871,-0.001196762
2020-06-08,0.359569,0.029973412,-0.02598471,-0.010439705,-0.009785336,0.000906901,-0.061552361,0.005731791,-0.095784799,0.016886055,0.359568855
2020-06-09,-0.019067,0.017754746,-0.041372463,-0.008041022,0.085904243,-0.001566936,-0.063474835,0.008686108,-0.07450977,0.026081517,-0.019067145
2020-06-10,-0.444921,-0.034386808,-0.087131394,-0.075736864,-0.052277054,-0.008870542,-0.179425229,-0.048030093,-0.12732204,-0.024591271,-0.44492109
2020-06-11,0.106567,-0.005071589,0.026995863,0.013423097,-0.039373643,-0.019762665,0.10864333,0.009032908,0.049854577,-0.010155992,0.106567091
2020-06-12,-0.011403,0.01080968,0.01372336,-0.011622906,0.057767636,0.002883461,0.007517486,0.011407592,0.003034973,-0.000608343,-0.011402827
2020-06-15,0.361603,0.016419193,0.007968172,0.001198307,-0.008889929,0.013208573,0.035145507,0.009078823,0.020990138,-0.008130003,0.361603327
2020-06-16,-0.396741,0.009782657,-0.025604189,0.004779054,0.009787744,-0.005195265,-0.026800872,0.000683054,-0.056460332,0.015380362,-0.396741369
2020-06-17,0.002887,0.004910408,-0.005442968,-0.009580955,0.012196092,-0.008775782,-0.001299275,0.007711843,0.018663007,-0.01354131,0.002887143
2020-06-18,0.377294,0.007892711,-0.011486954,0.005400618,-0.003052654,0.015641144,-0.027789028,-0.011361202,-0.020234135,0.007586764,0.377294231
2020-06-19,-0.021782,0.014404044,-0.010896568,-0.009319236,-0.006595763,0.015153682,0.007988539,-0.001753697,-0.014252022,0.016303492,-0.02178202
2020-06-22,-0.3879,0.018470075,0.01212281,-0.010321856,0.007474635,-0.005025758,-0.003400636,0.002362754,0.009523773,-0.018578892,-0.387899869
2020-06-23,0.037485,-0.010915226,-0.033961551,-0.017857661,-0.041715413,-0.006380257,-0.061406692,-0.013797529,-0.089167772,-0.005497797,0.037484576
2020-06-24,0.006362,0.007352969,0.034267729,0.004030458,0.025817766,-0.0049165,-0.010296743,0.014178203,0.032288139,-0.004751843,0.006362
2020-06-25,0.380643,-0.022657515,-0.056378079,-0.008701137,-0.026973661,-0.011679344,-0.028242824,-0.019052652,-0.040961418,-0.021339321,0.380643069
2020-06-26,-0.431355,-0.004648942,0.004418435,0.018553408,0.05039941,0.006234814,0.134523544,0.016538122,0.037611255,0.009143221,-0.431355324
2020-06-29,0.050172,0.028844455,0.011333293,0.001836489,0.067478593,0.006029122,-0.059256602,0.008961826,0.026491711,0.000731184,0.050172233
2020-06-30,0.004459,0.042535781,-0.008541511,0.031309097,0.036213124,-0.000751718,-0.016391082,0.000755888,-0.028170839,0.016829304,0.004458715
2020-07-01,-0.050579,0.004021507,0.00324286,0.022565043,0.076514036,-0.004018482,0.002713656,0.003695173,0.028170839,-0.004321302,-0.050578612
2020-07-02,0.054976,0.056086864,0.024939932,0,0.126451109,-0.002687811,0.038516401,0.003381649,-0.043412454,0.028746848,0.054975816
2020-07-06,0.331783,-0.018794892,-0.028615942,-0.014006662,0.013239572,0.065594588,-0.049247928,0.002023533,-0.05075463,-0.010076473,0.331783159
2020-07-07,-0.387615,0.026637628,0.010559398,-0.008262062,-0.017404077,-0.01996964,0.00668599,0.00485451,0.017794105,0.007840228,-0.387615186
2020-07-08,0.049978,0.032418003,-0.02188864,-0.008629725,0.020579219,0.026251617,-0.03849243,-0.011313869,-0.073158539,0.00353428,0.049977602
2020-07-09,0.375648,0.005442911,0.053225099,0.010997159,0.102419215,0.022676244,0.029343644,0.013100335,0.015065961,0.032689237,0.375648351
2020-07-10,-0.018042,-0.030459227,0.014232987,0.039982119,-0.031294183,-0.008915982,-0.015759077,0.003341162,-0.04199088,0.007678113,-0.01804187
2020-07-13,-0.41022,-0.006464147,0.005718262,0.000568013,0.013099662,0.019042267,0.024241298,0.004511158,0.045722122,0.002289381,-0.410219781
2020-07-14,0.085086,-0.024662863,0.015358626,0.013812693,0.019074602,-7.61E-05,0.043388131,-0.013595353,0.057882367,0.027894627,0.085085741
2020-07-15,0.334622,-0.002985652,0.002803707,-0.003365137,-0.029785752,0.001514311,-0.050414368,0.001420222,0.005258498,-0.015002637,0.334622129
2020-07-16,-0.050722,-0.012724368,-0.018671467,0.018093773,0.000133294,-0.003485722,-0.017158074,0.005809191,-0.03740394,-0.04337927,-0.050721856
2020-07-17,-0.29444,0.076308237,-0.008799729,0.00687296,0.090498909,-0.002051674,-0.007084159,-0.011577294,-0.00363645,0.003096033,-0.29444003
2020-07-20,0.342214,-0.018484693,0.021453549,0.005191955,-0.046493379,0.006520336,0.023850483,0.009867535,0.065221387,-0.009291201,0.342214111
2020-07-21,-0.053625,-0.012305025,-0.007269019,0.049711163,0.015167884,0.002490495,0.006472809,0.01168499,-0.012017233,0.003372252,-0.053624973
2020-07-22,-0.317294,-0.037254204,0.002934242,-0.00389765,-0.051057616,-0.007718517,-0.018751931,0.007836378,-0.005194757,-0.020248944,-0.317294062
2020-07-23,0.045219,0.007458992,-0.00709746,-0.019719343,-0.065598806,-0.003043063,-0.015362525,-0.00746902,-0.006969007,0.014553231,0.045218859
2020-07-24,0.3362,0.015270457,-0.014140842,-0.00319142,0.082980745,-0.000228554,-0.020641998,0.011763678,-0.015859366,0.006954091,0.33619962
2020-07-27,-0.063978,-0.018126068,0.004325039,0.038667297,-0.041855022,0.004182637,0.003694413,-0.002108647,-0.017921485,-0.010812496,-0.063978303
2020-07-28,-0.355922,0.011004695,0.02396045,0.006131773,0.015203906,-0.008153816,-0.028679425,0.003995615,0.037271336,-0.000700937,-0.355921644
2020-07-29,0.046941,0.00603081,-0.027047954,-0.003607316,-0.00778148,-0.004371104,-0.02476037,-0.001741545,-0.040894425,-0.001611009,0.046941374
2020-07-30,0.028955,0.036294152,-0.003924402,-0.006734035,-0.038884289,-0.005548686,-0.024692594,-0.000217907,-0.00363645,0.005394715,0.028955018
2020-07-31,0.343219,-0.016821661,-0.005603379,-0.003383997,0.037208973,-0.000773105,0.026666606,-0.006998182,0.005449543,0.001085754,0.343219428
2020-08-03,-0.422256,0.00861986,-0.005739612,0.001042484,0.001345875,0.01793569,0.01710803,0.005616931,0.046025786,0.01240239,-0.422256484
2020-08-04,0.047254,0.020871313,0.017223878,0.001561764,-0.001332414,-0.013999021,0.054293527,-0.008914271,0.034016965,0.00402402,0.047253675
2020-08-05,0.034134,0.006211531,0.000308548,-0.00469251,0.003065917,-0.003549886,-0.012006621,-0.002866389,-0.051469457,-0.002264765,0.034134346
2020-08-06,-0.078145,-0.018002939,0.021768785,0.00469251,-0.025063401,0.004781702,-0.012740474,0.00645626,0.010508039,-0.00877605,-0.078144912
2020-08-07,0.032025,-0.006111824,0.012598896,-0.001561764,-0.023781467,0.014588784,0.053757611,-0.0055735,0.050945089,-0.008231893,0.032024884
2020-08-10,0.342179,-0.021671127,0.031108777,-0.015752441,-0.03163932,-0.012820824,0.004005128,-0.006344516,-0.016695086,0.00702326,0.342179337
2020-08-11,-0.376229,0.026133577,-0.008512322,0.014188234,0.123311216,0.012896721,-0.026381725,0.019639965,0.006711416,0.010290346,-0.376229474
2020-08-12,0.035403,-0.000385909,-0.005552471,-0.004182935,0.0417221,0.003799301,-0.004055213,0.002174831,-0.015164571,0.016092163,0.035402756
2020-08-13,0.395498,-0.004121039,0.000390562,-0.002885975,0.018162213,0.005672077,0.018990996,-0.003917782,0.026802369,-0.000125382,0.395498382
2020-08-14,-0.062826,0.010865075,-0.026718488,0.007590633,0.106187678,0.022372419,-0.034680313,0.002613404,-0.021721976,0.025732025,-0.06282561
2020-08-17,-0.370436,0.040061383,-0.014038319,0.000260701,0.027642787,-0.006585273,-0.010402145,0.001376633,0.005054886,0.005019243,-0.370435556
2020-08-18,0.431134,-0.015825712,0.002336407,-0.002610278,-0.004546417,-0.017221036,-0.005655343,-0.012092279,-0.037675667,0.006733867,0.431133602
2020-08-19,-0.051292,0.011250745,-0.01204583,0.011951371,0.063572215,-0.013993683,0.001829707,0.001977043,-0.039150884,0.009849157,-0.051291661
2020-08-20,-0.285097,-0.003843817,-0.000513526,0.004123785,0.023768287,0.008085545,-0.012341452,-0.001903443,-0.044534127,0.003269583,-0.285097487
2020-08-21,0.338264,0.006899166,0.027765394,-0.001029367,-0.017607958,-0.002281816,0.062315926,0.00860984,0.033584862,-0.001693191,0.338264122
2020-08-24,-0.033478,0.011731464,0.004387761,-0.011133054,0.004527525,-0.005344285,-0.020057375,-0.002473246,0.007312814,0.000882671,-0.033478495
2020-08-25,-0.290067,0.028097118,-0.014129246,-0.009416635,0.062191573,0.00053576,-0.016329025,0.008485445,-0.035221284,-0.003032968,-0.290067134
2020-08-26,0.32471,-0.01223368,0.032369832,-0.005005795,0.038976493,0.044371783,0.01329117,-0.000505733,0.011257025,-0.004242409,0.324710349
2020-08-27,-0.010202,0.000529248,0.004095063,0.001319765,-0.011387895,0.02650655,0.009142955,0.01106588,0.005581346,-0.00081703,-0.010202119
2020-08-28,-0.394619,0.014347797,-0.02542503,-0.003170449,0.118395309,-0.010388689,-0.022899544,0.000857034,-0.02061918,-0.017019887,-0.394619283
2020-08-31,0.078001,0.013858998,-0.000499227,-0.024375291,-0.047822419,0.061043724,0.00162828,-0.006230929,0.007547184,0.002905583,0.078000882
2020-09-01,0.327589,0.009197049,0.014966397,0.008639324,-0.060034055,0.000609653,0.015452296,0.029030673,-0.038318952,-0.01609859,0.327589112
2020-09-02,-0.446573,-0.047389462,-0.003153054,-0.021739981,-0.094572796,-0.021491449,-0.03499117,-0.02057334,-0.025718508,-0.01522942,-0.446573471
2020-09-03,0.034048,-0.022028207,0.021382409,-0.001099292,0.027433521,-0.011901003,0.013419064,-0.004386599,-0.012096991,-0.040271808,0.034047521
2020-09-04,0.089738,-0.04493917,-0.035395193,-0.01189672,-0.236517918,-0.031146093,-0.060054781,-0.023405011,-0.091261727,-0.014483229,0.089737605
2020-09-08,-0.111169,0.03701311,0.009462878,0.006934183,0.103669277,0.010347071,-0.001864184,0.011442949,0.008849818,0.015164027,-0.111169215
2020-09-09,0.023528,-0.02902256,-0.010363868,-0.014757656,0.013720009,-0.022263116,-0.019405872,-0.01728825,-0.040454956,0.017898343,0.023527851
2020-09-10,-0.030431,-0.018721472,0.012344605,0.011712236,0.003709396,-0.000804299,0.015979165,0.007761659,0.024916224,0.014572987,-0.030431188
2020-09-11,0.017148,-0.00426105,0.013756705,0.025726883,0.118522058,0.004525303,0.031454218,0.006312259,-0.015783766,-0.013752327,0.017148
2020-09-14,0.406448,0.016986902,-0.031625866,-0.001352002,0.069364601,0.000291152,-0.011312619,-0.007712507,-0.013730272,0.002570612,0.40644813
2020-09-15,-0.39792,-0.025034096,0.004221501,-0.004882024,-0.017947359,-0.008040483,0.023992702,-0.004730113,0.049448257,-0.009129682,-0.397920104
2020-09-16,0.040946,-0.022794501,-0.011500158,0.001087081,-0.042378576,0.003150868,0.000417875,-0.013274962,0.025975636,0.023277441,0.040946067
2020-09-17,0.259833,-0.01804983,-0.002132899,-0.00517391,0.043260983,-0.010295093,-0.038888888,-0.013072907,0.029476055,0.006358249,0.259833353
2020-09-18,-0.298311,0.001879846,-0.031397842,-0.016793039,0.016241964,0.013071317,-0.030176424,-0.001751103,-0.055451691,0.018391746,-0.298310958
2020-09-21,0.036865,0.055362191,-0.010971872,0.006365018,-0.057615354,0.00900573,0.002874005,0.006909906,-0.019934218,0.021448897,0.036864763
2020-09-22,0.387919,-0.04214463,-0.016363005,-0.006920499,-0.109157654,-0.016916196,-0.036499993,-0.008740204,-0.059925472,-0.000507641,0.387919041
2020-09-23,-0.130254,0.006621712,-0.000863028,-0.006688942,0.019345846,0.005207401,-0.034522084,0.004417731,0.023475068,-0.000580606,-0.13025369
